acq_week,week,tenure,acq_quarter,merchant_index,merchant,parent_merchant,category,subcategory,N_week_cohort,active_users,orders,rpt_orders,spend,rpt_spend
2017-03-12,2020-08-16,179,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,39,80,80,388.32,388.32
2017-03-12,2020-08-23,180,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,41,80,80,505.36,505.36
2017-03-12,2020-08-30,181,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,61,61,353.45,353.45
2017-03-12,2020-09-06,182,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,43,74,74,464.42,464.42
2017-03-12,2020-09-13,183,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,40,92,92,596.4,596.4
2017-03-12,2020-09-20,184,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,37,71,71,488.05,488.05
2017-03-12,2020-09-27,185,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,50,50,329.9,329.9
2017-03-12,2020-10-04,186,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,55,55,345.84,345.84
2017-03-12,2020-10-11,187,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,48,48,259.35,259.35
2017-03-12,2020-10-18,188,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,54,54,306.18,306.18
2017-03-12,2020-10-25,189,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,26,48,48,269,269
2017-03-12,2020-11-01,190,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,32,71,71,420.52,420.52
2017-03-12,2020-11-08,191,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,25,48,48,295.67,295.67
2017-03-12,2020-11-15,192,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,78,78,573.76,573.76
2017-03-12,2020-11-22,193,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,54,54,389.23,389.23
2017-03-12,2020-11-29,194,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,53,53,429.92,429.92
2017-03-12,2020-12-06,195,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,55,55,491.9,491.9
2017-03-12,2020-12-13,196,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,32,59,59,417.95,417.95
2017-03-12,2020-12-20,197,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,38,74,74,563.19,563.19
2017-03-12,2020-12-27,198,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,33,75,75,390.09,390.09
2017-03-12,2021-01-03,199,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,32,70,70,429.01,429.01
2017-03-12,2021-01-10,200,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,62,62,420.9,420.9
2017-03-12,2021-01-17,201,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,23,54,54,301.7,301.7
2017-03-12,2021-01-24,202,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,28,55,55,605.902000000002,605.902000000002
2017-03-12,2021-01-31,203,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,30,59,59,429.4,429.4
2017-03-12,2021-02-07,204,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,49,49,438.04,438.04
2017-03-12,2021-02-14,205,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,55,55,503.591000000001,503.591000000001
2017-03-12,2021-02-21,206,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,21,46,46,599.662000000002,599.662000000002
2017-03-12,2021-02-28,207,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,31,67,67,566.681000000001,566.681000000001
2017-03-12,2021-03-07,208,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,25,57,57,495.661000000001,495.661000000001
2017-03-12,2021-03-14,209,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,31,54,54,359.05,359.05
2017-03-12,2021-03-21,210,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,28,58,58,512.981000000001,512.981000000001
2017-03-12,2021-03-28,211,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,32,69,69,815.293000000002,815.293000000002
2017-03-12,2021-04-04,212,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,58,58,423.11,423.11
2017-03-12,2021-04-11,213,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,25,47,47,343.4,343.4
2017-03-12,2021-04-18,214,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,59,59,473.82,473.82
2017-03-12,2021-04-25,215,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,17,46,46,365.3,365.3
2017-03-12,2021-05-02,216,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,73,73,612.43,612.43
2017-03-12,2021-05-09,217,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,60,60,615.091000000001,615.091000000001
2017-03-12,2021-05-16,218,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,20,51,51,443.82,443.82
2017-03-12,2021-05-23,219,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,18,34,34,319.76,319.76
2017-03-12,2021-05-30,220,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,28,48,48,345.73,345.73
2017-03-12,2021-06-06,221,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,28,53,53,485.061000000001,485.061000000001
2017-03-12,2021-06-13,222,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,20,53,53,391.09,391.09
2017-03-12,2021-06-20,223,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,82,82,664.69,664.69
2017-03-12,2021-06-27,224,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,36,77,77,800.812000000002,800.812000000002
2017-03-12,2021-07-04,225,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,21,60,60,452.6,452.6
2017-03-12,2021-07-11,226,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,23,44,44,419.55,419.55
2017-03-12,2021-07-18,227,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,56,56,341.37,341.37
2017-03-12,2021-07-25,228,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,29,63,63,517.041000000001,517.041000000001
2017-03-12,2021-08-01,229,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,69,69,574.58,574.58
2017-03-12,2021-08-08,230,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,22,53,53,582.881000000001,582.881000000001
2017-03-12,2021-08-15,231,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,21,45,45,508.411000000001,508.411000000001
2017-03-12,2021-08-22,232,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,18,32,32,222.64,222.64
2017-03-12,2021-08-29,233,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,50,50,402.211000000001,402.211000000001
2017-03-12,2021-09-05,234,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,19,48,48,224.88,224.88
2017-03-12,2021-09-12,235,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,26,61,61,463.32,463.32
2017-03-12,2021-09-19,236,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,27,67,67,615.341000000001,615.341000000001
2017-03-12,2021-09-26,237,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,22,40,40,252.99,252.99
2017-03-12,2021-10-03,238,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,42,42,323.92,323.92
2017-03-12,2021-10-10,239,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,20,43,43,332.4,332.4
2017-03-12,2021-10-17,240,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,21,52,52,311.79,311.79
2017-03-12,2021-10-24,241,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,22,41,41,391.83,391.83
2017-03-12,2021-10-31,242,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,21,43,43,491.77,491.77
2017-03-12,2021-11-07,243,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,23,37,37,337.46,337.46
2017-03-12,2021-11-14,244,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,37,37,239.22,239.22
2017-03-12,2021-11-21,245,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,25,43,43,320.76,320.76
2017-03-12,2021-11-28,246,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,24,53,53,575.771000000001,575.771000000001
2017-03-12,2021-12-05,247,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,20,48,48,209.54,209.54
2017-03-12,2021-12-12,248,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,534,10,13,13,106.4,106.4
2017-03-19,2017-03-19,0,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,419,635,216,2590.12,847.3
2017-03-19,2017-03-26,1,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,171,301,301,1331.381,1331.381
2017-03-19,2017-04-02,2,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,173,326,326,1445.83,1445.83
2017-03-19,2017-04-09,3,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,143,237,237,1048.63,1048.63
2017-03-19,2017-04-16,4,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,128,246,246,1095.54,1095.54
2017-03-19,2017-04-23,5,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,113,236,236,1147.001,1147.001
2017-03-19,2017-04-30,6,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,130,261,261,1078.39,1078.39
2017-03-19,2017-05-07,7,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,122,220,220,966.83,966.83
2017-03-19,2017-05-14,8,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,104,210,210,1092.9,1092.9
2017-03-19,2017-05-21,9,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,105,197,197,834.03,834.03
2017-03-19,2017-05-28,10,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,114,215,215,964.85,964.85
2017-03-19,2017-06-04,11,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,108,211,211,804.89,804.89
2017-03-19,2017-06-11,12,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,101,182,182,854.18,854.18
2017-03-19,2017-06-18,13,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,82,162,162,707.89,707.89
2017-03-19,2017-06-25,14,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,85,187,187,786.13,786.13
2017-03-19,2017-07-02,15,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,83,171,171,789.29,789.29
2017-03-19,2017-07-09,16,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,84,160,160,705.4,705.4
2017-03-19,2017-07-16,17,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,85,164,164,654.23,654.23
2017-03-19,2017-07-23,18,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,82,174,174,645.09,645.09
2017-03-19,2017-07-30,19,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,75,144,144,510.56,510.56
2017-03-19,2017-08-06,20,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,84,152,152,532.24,532.24
2017-03-19,2017-08-13,21,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,76,152,152,590.48,590.48
2017-03-19,2017-08-20,22,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,71,142,142,620.971000000001,620.971000000001
2017-03-19,2017-08-27,23,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,76,135,135,514.65,514.65
2017-03-19,2017-09-03,24,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,82,149,149,621.45,621.45
2017-03-19,2017-09-10,25,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,73,149,149,580.51,580.51
2017-03-19,2017-09-17,26,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,68,140,140,461.53,461.53
2017-03-19,2017-09-24,27,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,79,160,160,576.4,576.4
2017-03-19,2017-10-01,28,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,66,136,136,451.64,451.64
2017-03-19,2017-10-08,29,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,74,133,133,482.67,482.67
2017-03-19,2017-10-15,30,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,79,155,155,595.45,595.45
2017-03-19,2017-10-22,31,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,64,128,128,529.72,529.72
2017-03-19,2017-10-29,32,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,74,136,136,562.64,562.64
2017-03-19,2017-11-05,33,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,68,123,123,456.77,456.77
2017-03-19,2017-11-12,34,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,80,153,153,584.47,584.47
2017-03-19,2017-11-19,35,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,63,134,134,482.66,482.66
2017-03-19,2017-11-26,36,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,63,136,136,541.06,541.06
2017-03-19,2017-12-03,37,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,57,143,143,707.25,707.25
2017-03-19,2017-12-10,38,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,67,136,136,539.48,539.48
2017-03-19,2017-12-17,39,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,56,117,117,584.82,584.82
2017-03-19,2017-12-24,40,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,66,131,131,638.69,638.69
2017-03-19,2017-12-31,41,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,64,135,135,666.44,666.44
2017-03-19,2018-01-07,42,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,68,129,129,813.941000000001,813.941000000001
2017-03-19,2018-01-14,43,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,62,139,139,579.56,579.56
2017-03-19,2018-01-21,44,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,62,110,110,509.89,509.89
2017-03-19,2018-01-28,45,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,64,119,119,516.6,516.6
2017-03-19,2018-02-04,46,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,61,114,114,448.14,448.14
2017-03-19,2018-02-11,47,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,61,133,133,505.17,505.17
2017-03-19,2018-02-18,48,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,54,107,107,440.93,440.93
2017-03-19,2018-02-25,49,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,53,122,122,619.62,619.62
2017-03-19,2018-03-04,50,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,51,119,119,581.23,581.23
2017-03-19,2018-03-11,51,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,55,109,109,459.91,459.91
2017-03-19,2018-03-18,52,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,61,143,143,809.961000000001,809.961000000001
2017-03-19,2018-03-25,53,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,53,122,122,634.78,634.78
2017-03-19,2018-04-01,54,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,60,111,111,540.59,540.59
2017-03-19,2018-04-08,55,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,50,86,86,419.14,419.14
2017-03-19,2018-04-15,56,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,47,92,92,424.35,424.35
2017-03-19,2018-04-22,57,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,53,107,107,574.93,574.93
2017-03-19,2018-04-29,58,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,53,127,127,713.67,713.67
2017-03-19,2018-05-06,59,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,45,104,104,837.401000000001,837.401000000001
2017-03-19,2018-05-13,60,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,49,119,119,600.51,600.51
2017-03-19,2018-05-20,61,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,54,123,123,613.46,613.46
2017-03-19,2018-05-27,62,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,44,108,108,426.83,426.83
2017-03-19,2018-06-03,63,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,51,112,112,643.07,643.07
2017-03-19,2018-06-10,64,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,42,106,106,554.47,554.47
2017-03-19,2018-06-17,65,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,44,113,113,487.51,487.51
2017-03-19,2018-06-24,66,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,41,95,95,549.88,549.88
2017-03-19,2018-07-01,67,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,36,79,79,420.15,420.15
2017-03-19,2018-07-08,68,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,46,99,99,542.78,542.78
2017-03-19,2018-07-15,69,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,36,98,98,509.93,509.93
2017-03-19,2018-07-22,70,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,31,74,74,361.5,361.5
2017-03-19,2018-07-29,71,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,40,92,92,422.44,422.44
2017-03-19,2018-08-05,72,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,44,98,98,540.68,540.68
2017-03-19,2018-08-12,73,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,87,87,501.84,501.84
2017-03-19,2018-08-19,74,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,41,102,102,555.17,555.17
2017-03-19,2018-08-26,75,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,34,98,98,613.8,613.8
2017-03-19,2018-09-02,76,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,98,98,658.43,658.43
2017-03-19,2018-09-09,77,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,43,97,97,616.28,616.28
2017-03-19,2018-09-16,78,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,81,81,536.74,536.74
2017-03-19,2018-09-23,79,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,45,95,95,583.29,583.29
2017-03-19,2018-09-30,80,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,43,105,105,791.52,791.52
2017-03-19,2018-10-07,81,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,34,79,79,542.39,542.39
2017-03-19,2018-10-14,82,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,39,77,77,459.91,459.91
2017-03-19,2018-10-21,83,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,37,84,84,415.2,415.2
2017-03-19,2018-10-28,84,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,49,112,112,629.9,629.9
2017-03-19,2018-11-04,85,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,33,98,98,724.76,724.76
2017-03-19,2018-11-11,86,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,32,63,63,507.1,507.1
2017-03-19,2018-11-18,87,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,37,79,79,599.19,599.19
2017-03-19,2018-11-25,88,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,75,75,468.25,468.25
2017-03-19,2018-12-02,89,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,41,98,98,536.5,536.5
2017-03-19,2018-12-09,90,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,35,68,68,369.37,369.37
2017-03-19,2018-12-16,91,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,37,64,64,336.14,336.14
2017-03-19,2018-12-23,92,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,37,72,72,355.59,355.59
2017-03-19,2018-12-30,93,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,45,103,103,503.32,503.32
2017-03-19,2019-01-06,94,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,33,72,72,377.83,377.83
2017-03-19,2019-01-13,95,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,34,71,71,312.33,312.33
2017-03-19,2019-01-20,96,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,73,73,398.38,398.38
2017-03-19,2019-01-27,97,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,38,84,84,429.52,429.52
2017-03-19,2019-02-03,98,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,41,88,88,551.79,551.79
2017-03-19,2019-02-10,99,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,45,93,93,678.94,678.94
2017-03-19,2019-02-17,100,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,40,92,92,601.89,601.89
2017-03-19,2019-02-24,101,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,40,87,87,780.401000000001,780.401000000001
2017-03-19,2019-03-03,102,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,43,103,103,613.2,613.2
2017-03-19,2019-03-10,103,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,41,92,92,613.32,613.32
2017-03-19,2019-03-17,104,2017-01-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,419,40,89,89,688.06,688.06
