time,merchant_name,cohort_size
2017-04-23,701_el_pollo_loco_el_pollo_loco,653
2017-04-30,701_el_pollo_loco_el_pollo_loco,663
2017-05-07,701_el_pollo_loco_el_pollo_loco,721
2017-05-14,701_el_pollo_loco_el_pollo_loco,643
2017-05-21,701_el_pollo_loco_el_pollo_loco,650
2017-05-28,701_el_pollo_loco_el_pollo_loco,615
2017-06-04,701_el_pollo_loco_el_pollo_loco,657
2017-06-11,701_el_pollo_loco_el_pollo_loco,780
2017-06-18,701_el_pollo_loco_el_pollo_loco,656
2017-06-25,701_el_pollo_loco_el_pollo_loco,695
2017-07-02,701_el_pollo_loco_el_pollo_loco,728
2017-07-09,701_el_pollo_loco_el_pollo_loco,717
2017-07-16,701_el_pollo_loco_el_pollo_loco,700
2017-07-23,701_el_pollo_loco_el_pollo_loco,616
2017-07-30,701_el_pollo_loco_el_pollo_loco,656
2017-08-06,701_el_pollo_loco_el_pollo_loco,651
2017-08-13,701_el_pollo_loco_el_pollo_loco,612
2017-08-20,701_el_pollo_loco_el_pollo_loco,544
2017-08-27,701_el_pollo_loco_el_pollo_loco,490
2017-09-03,701_el_pollo_loco_el_pollo_loco,499
2017-09-10,701_el_pollo_loco_el_pollo_loco,513
2017-09-17,701_el_pollo_loco_el_pollo_loco,531
2017-09-24,701_el_pollo_loco_el_pollo_loco,549
2017-10-01,701_el_pollo_loco_el_pollo_loco,475
2017-10-08,701_el_pollo_loco_el_pollo_loco,542
2017-10-15,701_el_pollo_loco_el_pollo_loco,478
2017-10-22,701_el_pollo_loco_el_pollo_loco,482
2017-10-29,701_el_pollo_loco_el_pollo_loco,469
2017-11-05,701_el_pollo_loco_el_pollo_loco,400
2017-11-12,701_el_pollo_loco_el_pollo_loco,457
2017-11-19,701_el_pollo_loco_el_pollo_loco,425
2017-11-26,701_el_pollo_loco_el_pollo_loco,379
2017-12-03,701_el_pollo_loco_el_pollo_loco,475
2017-12-10,701_el_pollo_loco_el_pollo_loco,458
2017-12-17,701_el_pollo_loco_el_pollo_loco,442
2017-12-24,701_el_pollo_loco_el_pollo_loco,354
2017-12-31,701_el_pollo_loco_el_pollo_loco,378
2018-01-07,701_el_pollo_loco_el_pollo_loco,436
2018-01-14,701_el_pollo_loco_el_pollo_loco,451
2018-01-21,701_el_pollo_loco_el_pollo_loco,439
2018-01-28,701_el_pollo_loco_el_pollo_loco,467
2018-02-04,701_el_pollo_loco_el_pollo_loco,493
2018-02-11,701_el_pollo_loco_el_pollo_loco,455
2018-02-18,701_el_pollo_loco_el_pollo_loco,476
2018-02-25,701_el_pollo_loco_el_pollo_loco,526
2018-03-04,701_el_pollo_loco_el_pollo_loco,474
2018-03-11,701_el_pollo_loco_el_pollo_loco,500
2018-03-18,701_el_pollo_loco_el_pollo_loco,574
2018-03-25,701_el_pollo_loco_el_pollo_loco,563
2018-04-01,701_el_pollo_loco_el_pollo_loco,617
2018-04-08,701_el_pollo_loco_el_pollo_loco,512
2018-04-15,701_el_pollo_loco_el_pollo_loco,508
2018-04-22,701_el_pollo_loco_el_pollo_loco,452
2018-04-29,701_el_pollo_loco_el_pollo_loco,477
2018-05-06,701_el_pollo_loco_el_pollo_loco,477
2018-05-13,701_el_pollo_loco_el_pollo_loco,483
2018-05-20,701_el_pollo_loco_el_pollo_loco,428
2018-05-27,701_el_pollo_loco_el_pollo_loco,397
2018-06-03,701_el_pollo_loco_el_pollo_loco,456
2018-06-10,701_el_pollo_loco_el_pollo_loco,466
2018-06-17,701_el_pollo_loco_el_pollo_loco,488
2018-06-24,701_el_pollo_loco_el_pollo_loco,474
2018-07-01,701_el_pollo_loco_el_pollo_loco,489
2018-07-08,701_el_pollo_loco_el_pollo_loco,503
2018-07-15,701_el_pollo_loco_el_pollo_loco,461
2018-07-22,701_el_pollo_loco_el_pollo_loco,518
2018-07-29,701_el_pollo_loco_el_pollo_loco,531
2018-08-05,701_el_pollo_loco_el_pollo_loco,490
2018-08-12,701_el_pollo_loco_el_pollo_loco,453
2018-08-19,701_el_pollo_loco_el_pollo_loco,456
2018-08-26,701_el_pollo_loco_el_pollo_loco,430
2018-09-02,701_el_pollo_loco_el_pollo_loco,383
2018-09-09,701_el_pollo_loco_el_pollo_loco,372
2018-09-16,701_el_pollo_loco_el_pollo_loco,452
2018-09-23,701_el_pollo_loco_el_pollo_loco,406
2018-09-30,701_el_pollo_loco_el_pollo_loco,442
2018-10-07,701_el_pollo_loco_el_pollo_loco,398
2018-10-14,701_el_pollo_loco_el_pollo_loco,392
2018-10-21,701_el_pollo_loco_el_pollo_loco,345
2018-10-28,701_el_pollo_loco_el_pollo_loco,416
2018-11-04,701_el_pollo_loco_el_pollo_loco,380
2018-11-11,701_el_pollo_loco_el_pollo_loco,381
2018-11-18,701_el_pollo_loco_el_pollo_loco,319
2018-11-25,701_el_pollo_loco_el_pollo_loco,372
2018-12-02,701_el_pollo_loco_el_pollo_loco,405
2018-12-09,701_el_pollo_loco_el_pollo_loco,364
2018-12-16,701_el_pollo_loco_el_pollo_loco,399
2018-12-23,701_el_pollo_loco_el_pollo_loco,294
2018-12-30,701_el_pollo_loco_el_pollo_loco,321
2019-01-06,701_el_pollo_loco_el_pollo_loco,340
2019-01-13,701_el_pollo_loco_el_pollo_loco,390
2019-01-20,701_el_pollo_loco_el_pollo_loco,365
2019-01-27,701_el_pollo_loco_el_pollo_loco,359
2019-02-03,701_el_pollo_loco_el_pollo_loco,370
2019-02-10,701_el_pollo_loco_el_pollo_loco,395
2019-02-17,701_el_pollo_loco_el_pollo_loco,372
2019-02-24,701_el_pollo_loco_el_pollo_loco,407
2019-03-03,701_el_pollo_loco_el_pollo_loco,408
2019-03-10,701_el_pollo_loco_el_pollo_loco,370
2019-03-17,701_el_pollo_loco_el_pollo_loco,424
2019-03-24,701_el_pollo_loco_el_pollo_loco,380
2019-03-31,701_el_pollo_loco_el_pollo_loco,424
2019-04-07,701_el_pollo_loco_el_pollo_loco,333
2019-04-14,701_el_pollo_loco_el_pollo_loco,369
2019-04-21,701_el_pollo_loco_el_pollo_loco,339
2019-04-28,701_el_pollo_loco_el_pollo_loco,394
2019-05-05,701_el_pollo_loco_el_pollo_loco,333
2019-05-12,701_el_pollo_loco_el_pollo_loco,337
2019-05-19,701_el_pollo_loco_el_pollo_loco,342
2019-05-26,701_el_pollo_loco_el_pollo_loco,353
2019-06-02,701_el_pollo_loco_el_pollo_loco,404
2019-06-09,701_el_pollo_loco_el_pollo_loco,378
2019-06-16,701_el_pollo_loco_el_pollo_loco,383
2019-06-23,701_el_pollo_loco_el_pollo_loco,369
2019-06-30,701_el_pollo_loco_el_pollo_loco,397
2019-07-07,701_el_pollo_loco_el_pollo_loco,407
2019-07-14,701_el_pollo_loco_el_pollo_loco,380
2019-07-21,701_el_pollo_loco_el_pollo_loco,385
2019-07-28,701_el_pollo_loco_el_pollo_loco,366
2019-08-04,701_el_pollo_loco_el_pollo_loco,395
2019-08-11,701_el_pollo_loco_el_pollo_loco,351
2019-08-18,701_el_pollo_loco_el_pollo_loco,349
2019-08-25,701_el_pollo_loco_el_pollo_loco,331
2019-09-01,701_el_pollo_loco_el_pollo_loco,359
2019-09-08,701_el_pollo_loco_el_pollo_loco,358
2019-09-15,701_el_pollo_loco_el_pollo_loco,356
2019-09-22,701_el_pollo_loco_el_pollo_loco,296
2019-09-29,701_el_pollo_loco_el_pollo_loco,345
2019-10-06,701_el_pollo_loco_el_pollo_loco,342
2019-10-13,701_el_pollo_loco_el_pollo_loco,355
2019-10-20,701_el_pollo_loco_el_pollo_loco,282
2019-10-27,701_el_pollo_loco_el_pollo_loco,250
2019-11-03,701_el_pollo_loco_el_pollo_loco,267
2019-11-10,701_el_pollo_loco_el_pollo_loco,342
2019-11-17,701_el_pollo_loco_el_pollo_loco,265
2019-11-24,701_el_pollo_loco_el_pollo_loco,272
2019-12-01,701_el_pollo_loco_el_pollo_loco,277
2019-12-08,701_el_pollo_loco_el_pollo_loco,267
2019-12-15,701_el_pollo_loco_el_pollo_loco,304
2019-12-22,701_el_pollo_loco_el_pollo_loco,214
2019-12-29,701_el_pollo_loco_el_pollo_loco,249
2020-01-05,701_el_pollo_loco_el_pollo_loco,273
2020-01-12,701_el_pollo_loco_el_pollo_loco,290
2020-01-19,701_el_pollo_loco_el_pollo_loco,265
2020-01-26,701_el_pollo_loco_el_pollo_loco,294
2020-02-02,701_el_pollo_loco_el_pollo_loco,259
2020-02-09,701_el_pollo_loco_el_pollo_loco,284
2020-02-16,701_el_pollo_loco_el_pollo_loco,309
2020-02-23,701_el_pollo_loco_el_pollo_loco,305
2017-01-01,720_tijuana_flat_tijuana_flats,597
2017-01-08,720_tijuana_flat_tijuana_flats,580
2017-01-15,720_tijuana_flat_tijuana_flats,664
2017-01-22,720_tijuana_flat_tijuana_flats,644
2017-01-29,720_tijuana_flat_tijuana_flats,699
2017-02-05,720_tijuana_flat_tijuana_flats,680
2017-02-12,720_tijuana_flat_tijuana_flats,694
2017-02-19,720_tijuana_flat_tijuana_flats,807
2017-02-26,720_tijuana_flat_tijuana_flats,777
2017-03-05,720_tijuana_flat_tijuana_flats,791
2017-03-12,720_tijuana_flat_tijuana_flats,786
2017-03-19,720_tijuana_flat_tijuana_flats,749
2017-03-26,720_tijuana_flat_tijuana_flats,716
2017-04-02,720_tijuana_flat_tijuana_flats,755
2017-04-09,720_tijuana_flat_tijuana_flats,759
2017-04-16,720_tijuana_flat_tijuana_flats,634
2017-04-23,720_tijuana_flat_tijuana_flats,744
2017-04-30,720_tijuana_flat_tijuana_flats,837
2017-05-07,720_tijuana_flat_tijuana_flats,753
2017-05-14,720_tijuana_flat_tijuana_flats,690
2017-05-21,720_tijuana_flat_tijuana_flats,645
2017-05-28,720_tijuana_flat_tijuana_flats,562
2017-06-04,720_tijuana_flat_tijuana_flats,615
2017-06-11,720_tijuana_flat_tijuana_flats,639
2017-06-18,720_tijuana_flat_tijuana_flats,633
2017-06-25,720_tijuana_flat_tijuana_flats,658
2017-07-02,720_tijuana_flat_tijuana_flats,538
2017-07-09,720_tijuana_flat_tijuana_flats,620
2017-07-16,720_tijuana_flat_tijuana_flats,640
2017-07-23,720_tijuana_flat_tijuana_flats,625
2017-07-30,720_tijuana_flat_tijuana_flats,574
2017-08-06,720_tijuana_flat_tijuana_flats,612
2017-08-13,720_tijuana_flat_tijuana_flats,602
2017-08-20,720_tijuana_flat_tijuana_flats,522
2017-08-27,720_tijuana_flat_tijuana_flats,514
2017-09-03,720_tijuana_flat_tijuana_flats,385
2017-09-10,720_tijuana_flat_tijuana_flats,370
2017-09-17,720_tijuana_flat_tijuana_flats,569
2017-09-24,720_tijuana_flat_tijuana_flats,545
2017-10-01,720_tijuana_flat_tijuana_flats,652
2017-10-08,720_tijuana_flat_tijuana_flats,534
2017-10-15,720_tijuana_flat_tijuana_flats,488
2017-10-22,720_tijuana_flat_tijuana_flats,548
2017-10-29,720_tijuana_flat_tijuana_flats,513
2017-11-05,720_tijuana_flat_tijuana_flats,571
2017-11-12,720_tijuana_flat_tijuana_flats,589
2017-11-19,720_tijuana_flat_tijuana_flats,473
2017-11-26,720_tijuana_flat_tijuana_flats,494
2017-12-03,720_tijuana_flat_tijuana_flats,546
2017-12-10,720_tijuana_flat_tijuana_flats,521
2017-12-17,720_tijuana_flat_tijuana_flats,589
2017-12-24,720_tijuana_flat_tijuana_flats,495
2017-12-31,720_tijuana_flat_tijuana_flats,396
2018-01-07,720_tijuana_flat_tijuana_flats,440
2018-01-14,720_tijuana_flat_tijuana_flats,469
2018-01-21,720_tijuana_flat_tijuana_flats,452
2018-01-28,720_tijuana_flat_tijuana_flats,495
2018-02-04,720_tijuana_flat_tijuana_flats,457
2018-02-11,720_tijuana_flat_tijuana_flats,465
2018-02-18,720_tijuana_flat_tijuana_flats,533
2018-02-25,720_tijuana_flat_tijuana_flats,529
2018-03-04,720_tijuana_flat_tijuana_flats,599
2018-03-11,720_tijuana_flat_tijuana_flats,542
2018-03-18,720_tijuana_flat_tijuana_flats,500
2018-03-25,720_tijuana_flat_tijuana_flats,520
2018-04-01,720_tijuana_flat_tijuana_flats,476
2018-04-08,720_tijuana_flat_tijuana_flats,450
2018-04-15,720_tijuana_flat_tijuana_flats,503
2018-04-22,720_tijuana_flat_tijuana_flats,479
2018-04-29,720_tijuana_flat_tijuana_flats,528
2018-05-06,720_tijuana_flat_tijuana_flats,567
2018-05-13,720_tijuana_flat_tijuana_flats,514
2018-05-20,720_tijuana_flat_tijuana_flats,521
2018-05-27,720_tijuana_flat_tijuana_flats,446
2018-06-03,720_tijuana_flat_tijuana_flats,543
2018-06-10,720_tijuana_flat_tijuana_flats,511
2018-06-17,720_tijuana_flat_tijuana_flats,478
2018-06-24,720_tijuana_flat_tijuana_flats,483
2018-07-01,720_tijuana_flat_tijuana_flats,455
2018-07-08,720_tijuana_flat_tijuana_flats,475
2018-07-15,720_tijuana_flat_tijuana_flats,478
2018-07-22,720_tijuana_flat_tijuana_flats,513
2018-07-29,720_tijuana_flat_tijuana_flats,449
2018-08-05,720_tijuana_flat_tijuana_flats,498
2018-08-12,720_tijuana_flat_tijuana_flats,467
2018-08-19,720_tijuana_flat_tijuana_flats,418
2018-08-26,720_tijuana_flat_tijuana_flats,443
2018-09-02,720_tijuana_flat_tijuana_flats,438
2018-09-09,720_tijuana_flat_tijuana_flats,416
2018-09-16,720_tijuana_flat_tijuana_flats,432
2018-09-23,720_tijuana_flat_tijuana_flats,405
2018-09-30,720_tijuana_flat_tijuana_flats,432
2018-10-07,720_tijuana_flat_tijuana_flats,350
2018-10-14,720_tijuana_flat_tijuana_flats,404
2018-10-21,720_tijuana_flat_tijuana_flats,419
2018-10-28,720_tijuana_flat_tijuana_flats,361
2018-11-04,720_tijuana_flat_tijuana_flats,427
2018-11-11,720_tijuana_flat_tijuana_flats,427
2018-11-18,720_tijuana_flat_tijuana_flats,330
2018-11-25,720_tijuana_flat_tijuana_flats,332
2018-12-02,720_tijuana_flat_tijuana_flats,319
2018-12-09,720_tijuana_flat_tijuana_flats,362
2018-12-16,720_tijuana_flat_tijuana_flats,345
2018-12-23,720_tijuana_flat_tijuana_flats,265
2018-12-30,720_tijuana_flat_tijuana_flats,298
2019-01-06,720_tijuana_flat_tijuana_flats,373
2019-01-13,720_tijuana_flat_tijuana_flats,362
2019-01-20,720_tijuana_flat_tijuana_flats,391
2019-01-27,720_tijuana_flat_tijuana_flats,349
2019-02-03,720_tijuana_flat_tijuana_flats,365
2019-02-10,720_tijuana_flat_tijuana_flats,381
2019-02-17,720_tijuana_flat_tijuana_flats,403
2019-02-24,720_tijuana_flat_tijuana_flats,419
2019-03-03,720_tijuana_flat_tijuana_flats,435
2019-03-10,720_tijuana_flat_tijuana_flats,464
2019-03-17,720_tijuana_flat_tijuana_flats,398
2019-03-24,720_tijuana_flat_tijuana_flats,435
2019-03-31,720_tijuana_flat_tijuana_flats,416
2019-04-07,720_tijuana_flat_tijuana_flats,385
2019-04-14,720_tijuana_flat_tijuana_flats,381
2019-04-21,720_tijuana_flat_tijuana_flats,359
2019-04-28,720_tijuana_flat_tijuana_flats,366
2019-05-05,720_tijuana_flat_tijuana_flats,386
2019-05-12,720_tijuana_flat_tijuana_flats,374
2019-05-19,720_tijuana_flat_tijuana_flats,388
2019-05-26,720_tijuana_flat_tijuana_flats,388
2019-06-02,720_tijuana_flat_tijuana_flats,417
2019-06-09,720_tijuana_flat_tijuana_flats,341
2019-06-16,720_tijuana_flat_tijuana_flats,365
2019-06-23,720_tijuana_flat_tijuana_flats,415
2019-06-30,720_tijuana_flat_tijuana_flats,371
2019-07-07,720_tijuana_flat_tijuana_flats,391
2019-07-14,720_tijuana_flat_tijuana_flats,420
2019-07-21,720_tijuana_flat_tijuana_flats,438
2019-07-28,720_tijuana_flat_tijuana_flats,382
2019-08-04,720_tijuana_flat_tijuana_flats,401
2019-08-11,720_tijuana_flat_tijuana_flats,395
2019-08-18,720_tijuana_flat_tijuana_flats,336
2019-08-25,720_tijuana_flat_tijuana_flats,298
2019-09-01,720_tijuana_flat_tijuana_flats,245
2019-09-08,720_tijuana_flat_tijuana_flats,333
2019-09-15,720_tijuana_flat_tijuana_flats,294
2019-09-22,720_tijuana_flat_tijuana_flats,338
2019-09-29,720_tijuana_flat_tijuana_flats,337
2019-10-06,720_tijuana_flat_tijuana_flats,341
2019-10-13,720_tijuana_flat_tijuana_flats,347
2019-10-20,720_tijuana_flat_tijuana_flats,295
2019-10-27,720_tijuana_flat_tijuana_flats,303
2019-11-03,720_tijuana_flat_tijuana_flats,361
2019-11-10,720_tijuana_flat_tijuana_flats,288
2019-11-17,720_tijuana_flat_tijuana_flats,276
2019-11-24,720_tijuana_flat_tijuana_flats,243
2019-12-01,720_tijuana_flat_tijuana_flats,284
2019-12-08,720_tijuana_flat_tijuana_flats,324
2019-12-15,720_tijuana_flat_tijuana_flats,283
2019-12-22,720_tijuana_flat_tijuana_flats,230
2019-12-29,720_tijuana_flat_tijuana_flats,260
2020-01-05,720_tijuana_flat_tijuana_flats,294
2020-01-12,720_tijuana_flat_tijuana_flats,275
2020-01-19,720_tijuana_flat_tijuana_flats,271
2020-01-26,720_tijuana_flat_tijuana_flats,315
2020-02-02,720_tijuana_flat_tijuana_flats,307
2020-02-09,720_tijuana_flat_tijuana_flats,344
2020-02-16,720_tijuana_flat_tijuana_flats,335
2020-02-23,720_tijuana_flat_tijuana_flats,329
2017-01-01,787_bobby_cox_companies_rosas_cafe,347
2017-01-08,787_bobby_cox_companies_rosas_cafe,298
2017-01-15,787_bobby_cox_companies_rosas_cafe,314
2017-01-22,787_bobby_cox_companies_rosas_cafe,320
2017-01-29,787_bobby_cox_companies_rosas_cafe,353
2017-02-05,787_bobby_cox_companies_rosas_cafe,365
2017-02-12,787_bobby_cox_companies_rosas_cafe,369
2017-02-19,787_bobby_cox_companies_rosas_cafe,389
2017-02-26,787_bobby_cox_companies_rosas_cafe,432
2017-03-05,787_bobby_cox_companies_rosas_cafe,368
2017-03-12,787_bobby_cox_companies_rosas_cafe,357
2017-03-19,787_bobby_cox_companies_rosas_cafe,361
2017-03-26,787_bobby_cox_companies_rosas_cafe,404
2017-04-02,787_bobby_cox_companies_rosas_cafe,397
2017-04-09,787_bobby_cox_companies_rosas_cafe,378
2017-04-16,787_bobby_cox_companies_rosas_cafe,343
2017-04-23,787_bobby_cox_companies_rosas_cafe,382
2017-04-30,787_bobby_cox_companies_rosas_cafe,375
2017-05-07,787_bobby_cox_companies_rosas_cafe,386
2017-05-14,787_bobby_cox_companies_rosas_cafe,378
2017-05-21,787_bobby_cox_companies_rosas_cafe,365
2017-05-28,787_bobby_cox_companies_rosas_cafe,369
2017-06-04,787_bobby_cox_companies_rosas_cafe,367
2017-06-11,787_bobby_cox_companies_rosas_cafe,366
2017-06-18,787_bobby_cox_companies_rosas_cafe,355
2017-06-25,787_bobby_cox_companies_rosas_cafe,339
2017-07-02,787_bobby_cox_companies_rosas_cafe,361
2017-07-09,787_bobby_cox_companies_rosas_cafe,350
2017-07-16,787_bobby_cox_companies_rosas_cafe,414
2017-07-23,787_bobby_cox_companies_rosas_cafe,395
2017-07-30,787_bobby_cox_companies_rosas_cafe,365
2017-08-06,787_bobby_cox_companies_rosas_cafe,380
2017-08-13,787_bobby_cox_companies_rosas_cafe,372
2017-08-20,787_bobby_cox_companies_rosas_cafe,322
2017-08-27,787_bobby_cox_companies_rosas_cafe,333
2017-09-03,787_bobby_cox_companies_rosas_cafe,314
2017-09-10,787_bobby_cox_companies_rosas_cafe,330
2017-09-17,787_bobby_cox_companies_rosas_cafe,306
2017-09-24,787_bobby_cox_companies_rosas_cafe,312
2017-10-01,787_bobby_cox_companies_rosas_cafe,332
2017-10-08,787_bobby_cox_companies_rosas_cafe,291
2017-10-15,787_bobby_cox_companies_rosas_cafe,280
2017-10-22,787_bobby_cox_companies_rosas_cafe,289
2017-10-29,787_bobby_cox_companies_rosas_cafe,293
2017-11-05,787_bobby_cox_companies_rosas_cafe,303
2017-11-12,787_bobby_cox_companies_rosas_cafe,282
2017-11-19,787_bobby_cox_companies_rosas_cafe,271
2017-11-26,787_bobby_cox_companies_rosas_cafe,221
2017-12-03,787_bobby_cox_companies_rosas_cafe,283
2017-12-10,787_bobby_cox_companies_rosas_cafe,298
2017-12-17,787_bobby_cox_companies_rosas_cafe,300
2017-12-24,787_bobby_cox_companies_rosas_cafe,279
2017-12-31,787_bobby_cox_companies_rosas_cafe,232
2018-01-07,787_bobby_cox_companies_rosas_cafe,219
2018-01-14,787_bobby_cox_companies_rosas_cafe,205
2018-01-21,787_bobby_cox_companies_rosas_cafe,264
2018-01-28,787_bobby_cox_companies_rosas_cafe,247
2018-02-04,787_bobby_cox_companies_rosas_cafe,230
2018-02-11,787_bobby_cox_companies_rosas_cafe,244
2018-02-18,787_bobby_cox_companies_rosas_cafe,284
2018-02-25,787_bobby_cox_companies_rosas_cafe,249
2018-03-04,787_bobby_cox_companies_rosas_cafe,264
2018-03-11,787_bobby_cox_companies_rosas_cafe,288
2018-03-18,787_bobby_cox_companies_rosas_cafe,254
2018-03-25,787_bobby_cox_companies_rosas_cafe,265
2018-04-01,787_bobby_cox_companies_rosas_cafe,263
2018-04-08,787_bobby_cox_companies_rosas_cafe,253
2018-04-15,787_bobby_cox_companies_rosas_cafe,246
2018-04-22,787_bobby_cox_companies_rosas_cafe,249
2018-04-29,787_bobby_cox_companies_rosas_cafe,277
2018-05-06,787_bobby_cox_companies_rosas_cafe,278
2018-05-13,787_bobby_cox_companies_rosas_cafe,247
2018-05-20,787_bobby_cox_companies_rosas_cafe,244
2018-05-27,787_bobby_cox_companies_rosas_cafe,258
2018-06-03,787_bobby_cox_companies_rosas_cafe,281
2018-06-10,787_bobby_cox_companies_rosas_cafe,282
2018-06-17,787_bobby_cox_companies_rosas_cafe,279
2018-06-24,787_bobby_cox_companies_rosas_cafe,262
2018-07-01,787_bobby_cox_companies_rosas_cafe,334
2018-07-08,787_bobby_cox_companies_rosas_cafe,279
2018-07-15,787_bobby_cox_companies_rosas_cafe,239
2018-07-22,787_bobby_cox_companies_rosas_cafe,287
2018-07-29,787_bobby_cox_companies_rosas_cafe,287
2018-08-05,787_bobby_cox_companies_rosas_cafe,276
2018-08-12,787_bobby_cox_companies_rosas_cafe,311
2018-08-19,787_bobby_cox_companies_rosas_cafe,298
2018-08-26,787_bobby_cox_companies_rosas_cafe,218
2018-09-02,787_bobby_cox_companies_rosas_cafe,239
2018-09-09,787_bobby_cox_companies_rosas_cafe,231
2018-09-16,787_bobby_cox_companies_rosas_cafe,239
2018-09-23,787_bobby_cox_companies_rosas_cafe,254
2018-09-30,787_bobby_cox_companies_rosas_cafe,254
2018-10-07,787_bobby_cox_companies_rosas_cafe,232
2018-10-14,787_bobby_cox_companies_rosas_cafe,230
2018-10-21,787_bobby_cox_companies_rosas_cafe,236
2018-10-28,787_bobby_cox_companies_rosas_cafe,250
2018-11-04,787_bobby_cox_companies_rosas_cafe,233
2018-11-11,787_bobby_cox_companies_rosas_cafe,204
2018-11-18,787_bobby_cox_companies_rosas_cafe,231
2018-11-25,787_bobby_cox_companies_rosas_cafe,193
2018-12-02,787_bobby_cox_companies_rosas_cafe,223
2018-12-09,787_bobby_cox_companies_rosas_cafe,210
2018-12-16,787_bobby_cox_companies_rosas_cafe,236
2018-12-23,787_bobby_cox_companies_rosas_cafe,192
2018-12-30,787_bobby_cox_companies_rosas_cafe,211
2019-01-06,787_bobby_cox_companies_rosas_cafe,191
2019-01-13,787_bobby_cox_companies_rosas_cafe,198
2019-01-20,787_bobby_cox_companies_rosas_cafe,198
2019-01-27,787_bobby_cox_companies_rosas_cafe,229
2019-02-03,787_bobby_cox_companies_rosas_cafe,214
2019-02-10,787_bobby_cox_companies_rosas_cafe,218
2019-02-17,787_bobby_cox_companies_rosas_cafe,207
2019-02-24,787_bobby_cox_companies_rosas_cafe,228
2019-03-03,787_bobby_cox_companies_rosas_cafe,188
2019-03-10,787_bobby_cox_companies_rosas_cafe,215
2019-03-17,787_bobby_cox_companies_rosas_cafe,197
2019-03-24,787_bobby_cox_companies_rosas_cafe,224
2019-03-31,787_bobby_cox_companies_rosas_cafe,196
2019-04-07,787_bobby_cox_companies_rosas_cafe,212
2019-04-14,787_bobby_cox_companies_rosas_cafe,199
2019-04-21,787_bobby_cox_companies_rosas_cafe,162
2019-04-28,787_bobby_cox_companies_rosas_cafe,184
2019-05-05,787_bobby_cox_companies_rosas_cafe,244
2019-05-12,787_bobby_cox_companies_rosas_cafe,217
2019-05-19,787_bobby_cox_companies_rosas_cafe,226
2019-05-26,787_bobby_cox_companies_rosas_cafe,218
2019-06-02,787_bobby_cox_companies_rosas_cafe,224
2019-06-09,787_bobby_cox_companies_rosas_cafe,207
2019-06-16,787_bobby_cox_companies_rosas_cafe,217
2019-06-23,787_bobby_cox_companies_rosas_cafe,194
2019-06-30,787_bobby_cox_companies_rosas_cafe,255
2019-07-07,787_bobby_cox_companies_rosas_cafe,231
2019-07-14,787_bobby_cox_companies_rosas_cafe,200
2019-07-21,787_bobby_cox_companies_rosas_cafe,221
2019-07-28,787_bobby_cox_companies_rosas_cafe,190
2019-08-04,787_bobby_cox_companies_rosas_cafe,210
2019-08-11,787_bobby_cox_companies_rosas_cafe,189
2019-08-18,787_bobby_cox_companies_rosas_cafe,225
2019-08-25,787_bobby_cox_companies_rosas_cafe,195
2019-09-01,787_bobby_cox_companies_rosas_cafe,200
2019-09-08,787_bobby_cox_companies_rosas_cafe,212
2019-09-15,787_bobby_cox_companies_rosas_cafe,185
2019-09-22,787_bobby_cox_companies_rosas_cafe,197
2019-09-29,787_bobby_cox_companies_rosas_cafe,245
2019-10-06,787_bobby_cox_companies_rosas_cafe,205
2019-10-13,787_bobby_cox_companies_rosas_cafe,192
2019-10-20,787_bobby_cox_companies_rosas_cafe,191
2019-10-27,787_bobby_cox_companies_rosas_cafe,185
2019-11-03,787_bobby_cox_companies_rosas_cafe,136
2019-11-10,787_bobby_cox_companies_rosas_cafe,187
2019-11-17,787_bobby_cox_companies_rosas_cafe,200
2019-11-24,787_bobby_cox_companies_rosas_cafe,166
2019-12-01,787_bobby_cox_companies_rosas_cafe,181
2019-12-08,787_bobby_cox_companies_rosas_cafe,170
2019-12-15,787_bobby_cox_companies_rosas_cafe,172
2019-12-22,787_bobby_cox_companies_rosas_cafe,183
2019-12-29,787_bobby_cox_companies_rosas_cafe,155
2020-01-05,787_bobby_cox_companies_rosas_cafe,124
2020-01-12,787_bobby_cox_companies_rosas_cafe,155
2020-01-19,787_bobby_cox_companies_rosas_cafe,163
2020-01-26,787_bobby_cox_companies_rosas_cafe,143
2020-02-02,787_bobby_cox_companies_rosas_cafe,162
2020-02-09,787_bobby_cox_companies_rosas_cafe,154
2020-02-16,787_bobby_cox_companies_rosas_cafe,190
2020-02-23,787_bobby_cox_companies_rosas_cafe,168
2017-01-01,808_freebirds_world_burrito_freebirds_world_burrito,616
2017-01-08,808_freebirds_world_burrito_freebirds_world_burrito,549
2017-01-15,808_freebirds_world_burrito_freebirds_world_burrito,653
2017-01-22,808_freebirds_world_burrito_freebirds_world_burrito,632
2017-01-29,808_freebirds_world_burrito_freebirds_world_burrito,608
2017-02-05,808_freebirds_world_burrito_freebirds_world_burrito,602
2017-02-12,808_freebirds_world_burrito_freebirds_world_burrito,646
2017-02-19,808_freebirds_world_burrito_freebirds_world_burrito,660
2017-02-26,808_freebirds_world_burrito_freebirds_world_burrito,709
2017-03-05,808_freebirds_world_burrito_freebirds_world_burrito,744
2017-03-12,808_freebirds_world_burrito_freebirds_world_burrito,729
2017-03-19,808_freebirds_world_burrito_freebirds_world_burrito,657
